"","IDNUM","CDEXE","OTEXE","OTE64F","OTEFDD","OTEFDA","EXTR2","NREG","ZDEFA","ZENVI","FOAGR","FOGEN","TRA05","SEXEP","EFF10","UTANS","UTARG","UTASA","UTATO","UGBBO","UGBCA","UGBHE","UGBOV","UGBPO","UGBTO","SAFVD","SAFER","SAUTI","SUTOT","SFPTO","CHAFF","PRODV","PRODH","PRODT","PRODA","ACHAN","PRODP","PROEX","PBRTCOU","PBRTO","PBRTEXC","PITOT","PROBR","VAFER","VAPBR","EBEXP","RESEX","RESFI","RESCO","RESCP","RESE3","TAIM5","TCIR5","TCAP3","TDTE3","CHRAM","CHRSE","CHRPH","CHRAC","CHRAG","CHRPV","CHRCA","ELECTQUA","ENTBT","ENTMT","LFERM","LMATE","ASSRE","ASSAU","TVANR","TXPRO","TAXES","AIMTX","FPERS","CHSOC","CFINL","CAGR4"
"265",47056,8,50,5120,5100,5074,"5.9571696815386",28,1,0,4,3,8,1,1,"1","1.5","0.88","1.88",0,0,0,0,39,39,0,0,0,1,0,"342275","0","0","0","212343","94476","0","255184","255246","257467","2221","0","255246","100387","100387","81969","59572","-1459","58113","2221","60334","149214","120944","-61118","335215","0","0","0","96974","0","3580","0","56382","7536","8950","0","0","0","7334",0,"1612","0","665","12218","3923","658","862"
"266",47059,8,83,8330,6184,6184,"32.3844335216813",28,1,0,2,2,7,1,0,"1","1","0","1",16,0,16,0,0,16,1,11,12,12,7,"64573","48672","0","-450","33869","2200","0","82091","102750","102933","183","0","102750","35285","19407","39724","13901","-2928","10973","183","11156","257411","152900","256494","154029","0","4358","9511","777","0","805","3550","13370","499","2662","15878","25","0","2482",0,"203","23","102","0","0","2270","672"
"267",47060,8,83,8330,6184,6184,"32.3844335216813",28,1,0,2,2,5,1,0,"1","1","0","1",13,0,13,0,0,13,8,8,13,13,7,"145684","59307","0","4500","27240","0","0","107181","131736.03","133905.03","2169","0","131736.03","37149","27714","48754.69","8246.03","-9862.6","-1616.57","2169","552.43","492419","120790","244152","369803","0","4250","21408","5302","0","717","8712","3871","0","0","9435","0","0","0",0,"1031","1167","0","0","0","9864.6","0"
"268",47061,6,50,5210,5200,5074,"10.8731020307234",28,1,0,3,2,8,1,0,"2","2","0","2",0,0,0,0,0,7,0,3,3,3,1,"209159","6422","0","0","-5942","20600","190939","207405","216203","217356","1153","0","216203","83149","80657","88857","46284.27","-1587","44697.27","1090","45787.27","293919","123837","226170","191586","0","1697","0","70920","0","359","543","3293","1105","1446","2492","957","0","5638",0,"23","0","517","0","0","1273","346"
"269",47063,9,28,2821,2800,2829,"15.3959095241481",28,1,0,3,2,11,1,3,"1","3.53","2.53","3.53",0,0,0,0,0,0,0,3,3,3,0,"101648","0","100348","0","0","0","0","100348","102013.64","102013.64","0","0","102013.64","51805","50216","-9966.36","-10897.36","-801","-11698.36","0","-11698.36","3134","8712","-85646","97216","0","21633","4073","0","0","0","1543","14080","0","1644","1589","437","0","4105",0,"0","0","389","53855","7558","0","847"
"270",47064,7,29,2933,2900,2829,"14.8494633988377",28,1,0,1,2,5,1,1,"1","1.44","0.44","1.44",0,0,0,0,0,0,1,3,3,3,0,"110643","3140","102803","0","0","0","0","105943","111200.32","119029.32","7829","0","111200.32","80829.5","75829.5","74931.5","40647.82","-1794","38853.82","5829","44682.82","143621","78085","106490","115216","0","6977","0","0","0","0","2215","12500","462","4504","5000","0","0","0",0,"0","1076","302","3822","851","1610","211"
"271",47065,9,84,8410,6184,6184,"46.8592092702015",28,1,0,3,3,7,1,0,"1","1","0","1",0,0,0,0,0,36,0,13,13,13,1,"245619","220260","0","231","71831","13026","0","292322","315524.26","337065.26","21541","0","315524.26","114347","96814","113687.26","81459.26","-608","80851.26","21541","102392.26","219567.48","285296","375044.48","129819","0","13064","22144","57686","0","3053","8263","24375","2757","17097","17533","234","0","7865",0,"873","0","673","0","0","882","194"
"272",47066,8,46,4600,4600,4600,"12.537477132456",28,1,0,3,3,9,1,0,"0.6","0.6","0","0.6",25,0,25,0,0,25,5,8,12,12,10,"95983","24788","0","0","72647","2700","0","97435","122467","123938","1471","0","122467","34751","28925","50171","-10456","-2647","-13103","1471","-11632","385853","165727","426885","124695","0","301","2213","10094","0","3265","7526","10940","1694","3423","5826","0","922","6173",0,"528","905","2091","0","0","2729","0"
"273",47067,7,16,1630,1600,1516,"92.7561192302431",28,1,0,1,1,8,1,1,"2","2.3","0.3","2.3",0,0,0,0,0,0,0,4,4,4,1,"145534","1736","143798","0","0","0","0","145534","149152","149152","0","0","149152","69243","65299","65239","43390","-2438","40952","0","40952","36729.44","24978","-22072.56","83780","0","22492","2744","0","0","0","3660","40088","68","5598","3944","0","0","4595",0,"24","0","466","2721","465","474","1965"
"274",47068,8,46,4600,4600,4600,"12.537477132456",28,1,0,3,2,11,1,0,"2","2","0","2",26,0,26,0,0,26,3,16,17,17,15,"81396","38990","0","900","30390","0","0","70280","104670","106087","1417","1982","106652","5787","-13964","16881","10342","30","10372","1417","11789","176232","506031","675430","6833","0","3068","12085","3426","0","187","4694","0","1197","4920","19751","125","0","3788",0,"805","747","543","0","0","0","0"
"275",47070,10,16,1660,1600,1516,"24.18395473816",28,1,0,4,3,5,1,1,"1","2","1","2",25,0,25,0,0,25,0,26,26,26,11,"537028","515082","0","0","124363","27010","0","642010","699021","704669","5648","0","699021","345198","285188","316012","189050","-14140","174910","5648","180558","547179","645286","221143","971322","0","60815","42531","28766","0","6054","21307","10670","2089","19794","60010","0","6221","9434",0,"3194","0","2224","17096","933","12431","2472"
"276",47071,7,15,1510,1500,1516,"102.76829502268",28,1,0,5,3,10,1,0,"0.5","0.5","0","0.5",0,0,0,0,0,0,2,10,11,11,0,"93340","81263","0","1949","0","0","0","85343","99272","99272","0","0","99272","19523","8641","20210","20174","-243","19931","0","19931","80792","217534","158396","139930","0","3701","13880","0","0","0","0","6050","0","0","10882","0","0","1386",0,"815","460","323","0","0","0","353"
"277",47072,10,16,1610,1600,1516,"24.18395473816",28,1,0,5,3,10,1,0,"1","1","0","1",0,0,0,0,0,0,24,10,26,26,1,"1120490","1130703","0","2428","0","0","0","1227547","1289912","1310547","20635","0","1289912","370976","360800","375207","85629","-20534","65095","16692","81787","4033091","919720","3474189","1480581","0","54474","160555","0","0","0","30865","170580","18997","38106","10176","2325","2193","14062",0,"36230","10209","1155","0","0","20837","0"
"278",47073,10,16,1610,1600,1516,"24.18395473816",28,1,0,4,3,6,1,3,"1","6","7","8",0,0,0,0,0,0,0,28,28,28,0,"1320721","1368134","0","4051","0","0","0","1391037","1470685","1473420","2735","0","1470685","492283","426976","259636","211373","-1694","209679","2735","212414","248378","1452357","906691","794044","0","87092","202559","0","0","0","605","171680","8636","24770","65307","0","16000","19602",0,"2607","0","1277","196008","29918","1440","921"
"279",47074,8,83,8320,6184,6184,"32.3844335216813",28,1,0,3,3,8,2,0,"1.5","1.5","0","1.5",13,0,13,0,0,13,3,12,13,13,9,"127480","39385","0","135","17917","0","74010","131447","152254.1","155654.1","3400","668","152922.1","47114","38475","56101.1","30720.1","-2088","28632.1","3400","32032.1","189570","109803","141136","159866","0","5726","8385","17623","0","2696","6821","17646","811","7012","8639","568","0","5034",0,"950","620","345","0","0","1711","480"
"280",47075,8,45,4500,4500,4500,"34.7641591637178",28,1,0,4,2,8,1,0,"2","2","0","2",18,0,18,0,0,18,0,11,11,11,9,"189494","14986","0","-180","41283","0","133256","189345","207868","209183","1315","6662","214530","64786","46326","63339","31902","-469","31433","1315","32748","203219","111400","234707","85377","0","5429","5022","27603","6112","6184","5042","23082","295","5954","18460","0","0","8637",0,"879","0","474","0","0","566","0"
"281",47076,10,50,5130,5100,5074,"4.063049233065",28,1,0,4,3,10,1,5,"5","18","15.58","20.58",0,0,0,0,50,50,0,3,3,5,3,"5821202","0","0","0","4143659","0","0","6371844","6486833","6770825","283992","0","6486833","2321204","2320014","1847906","856994","-78459","778535","206069","984604","5076091","2061379","3086473","4172959","0","0","0","2040654","139208","98223","130398","793182","8444","356688","1190","2888","0","90738",0,"19511","963","8807","368235","87433","82949","0"
"282",47098,8,45,4500,4500,4500,"73.3105604665629",28,1,0,1,1,9,1,0,"1","1","0","1",15,0,15,0,0,15,1,9,10,10,10,"71639","-175","0","-325","10096","4130","64593","74189","87331","98054","10723","350","87681","27387","19327","31003","21580","-788","20792","10723","31515","153971","38390","132481","59880","742","3465","1474","9725","0","124","3532","19815","0","3502","8060","0","0","3310",0,"624","162","546","0","0","886","0"
"283",47102,10,50,5130,5100,5074,"29.7435881373447",28,1,0,2,2,4,1,1,"2","2.5","0.5","2.5",0,0,0,0,49,49,1,17,17,17,2,"662873","69839","0","-11853","620076","20512","4368","682430","716721.62","732781.62","16060","0","716721.62","106253","85648","104952.62","68615.62","-17763","50852.62","15875","66727.62","394471","284186","43698","684703","3768","6203","17863","430275","0","25508","7143","151032","1169","7862","20605","51","0","7488",0,"1646","49","1489","7529","0","12841","5290"
"284",47106,9,47,4700,4700,4700,"25.2839425535209",28,1,0,3,3,6,1,0,"2","2","0","2",41,0,41,0,0,41,0,23,23,23,21,"221357","3089","0","3200","87780","0","142607","239961","286425.1","291019.1","4594","29016","315441.1","98054","62552","105158.1","55352.1","-3952","51400.1","4594","55994.1","626420","87328","492052","222496","0","4526","4367","21731","0","6579","12719","41770","1206","12804","35502","0","0","6920",0,"834","0","680","0","0","4490","32"
"285",47107,10,74,7410,5374,5074,"17.3585162622729",28,1,0,2,3,8,1,1,"2","3","1","3",34,0,34,0,0,50,1,17,18,18,14,"659424","39697","0","-240","323134","54799","276793","639384","685201.32","692296.32","7095","14666","699867.32","158038","130767","140745.32","52965.32","-9962","43003.32","7095","50097","799240","320175","463590","658033","0","12858","9304","243503","0","4773","9738","74186","5307","22270","27271","323","0","10912",0,"2724","97","2074","21422","1855","10567","1992"
"286",47108,10,50,5130,5100,5074,"29.7435881373447",28,1,0,4,4,6,1,3,"2","8","6","8",0,0,1,0,50,50,1,0,1,1,0,"1628561","2035","0","0","1505953","54395","2374","1511869","1516954","1521462","4508","0","1516954","330739","330739","209779","127771","-23729","104042","4508","108550","501548","362940","28624","835864","0","590","230","920108","0","30701","4151","360113","1265","16221","0","2350","0","12329",0,"20985","713","1518","82588","16061","14891","9011"
"287",47109,9,50,5220,5200,5074,"3.28989801751319",28,1,0,3,3,6,1,1,"1.5","2.07","0.8","2.3",0,0,0,0,0,48,0,1,1,1,1,"279020","0","0","0","239650","34455","0","239650","240970","244807","3837","0","240970","43424","42747","22104","1585","-2405","-820","3837","3017","193151","46567","120243","119475","0","0","0","157025","0","1962","0","5249","13132","463","677","5147","0","2717",0,"1050","0","621","15442","3530","2102","446"
"288",47110,9,47,4700,4700,4700,"25.2839425535209",28,1,0,4,4,9,1,1,"2","2.91","0.91","2.91",46,0,46,0,0,46,0,26,26,26,21,"439326","44641","0","825","135079","0","259194","456716","528598","530335","1737","10066","538664","141523","110311","144997","87137","-3756","83381","1737","85118","734814","244671","466809","512676","5360","21556","20863","80915","1947","3193","18627","64713","4286","20447","31212","0","0","9357",0,"2529","0","1352","23316","1945","2511","2482"
"289",47111,9,45,4500,4500,4500,"42.6481373060645",28,22,0,1,1,8,1,1,"2","2.97","0.97","2.98",38,0,38,0,0,38,0,11,11,11,11,"407850","-1733","0","0","62280","0","349820","410367","429962","431557","1595","0","429962","114078","89395","84697","31109","-7784","23325","1595","24920","492743","164148","410593","249333","0","0","344","95729","46280","9147","1841","117559","3676","31759","24683","1160","0","6938",0,"1829","0","1454","16946","1762","7793","466"
"290",47112,8,45,4500,4500,4500,"73.3105604665629",28,1,0,2,2,8,1,0,"2","2","0","2",23,0,23,0,0,23,4,11,13,13,13,"101044","0","0","0","10045","0","78951","88996","125463","188489","63026","0","125463","28776","20356","55210","28574","-4220","24354","6516","30870","217205","16671","47355","186521","0","455","0","11762","2557","3777","4512","22491","303","4631","8420","0","0","5174",0,"522","446","619","0","0","3321","922"
"291",47113,8,45,4500,4500,4500,"73.3105604665629",28,1,0,3,3,5,1,0,"1","1","0","1",30,0,30,0,0,30,0,14,14,14,13,"207586","11151","0","2280","39018","920","175396","231686","255750.2","258759.2","3009","4907","260657.2","100255","83991","105783.2","70613.2","-5780","64833.2","3009","67842.2","413910","125245","290459","248696","0","4994","4114","43126","0","3829","7584","18814","4514","3521","16264","0","1747","4997",0,"872","0","548","0","0","6089","176"
"292",47114,9,83,8320,6184,6184,"36.4083617176187",28,1,0,2,3,8,1,0,"2","2","0.12","2.13",31,0,31,0,0,31,0,24,24,24,14,"446184","83712","0","3600","8242","28350","256551","402105","443369.76","444731.76","1362","630","443999.76","174383","131083","166543.76","108799.76","370","109169.76","-898","108267","398266","131751","329988","203384","0","17810","14075","70570","15955","2801","7188","51193","4450","13929","43300","0","0","10140",0,"463","0","889","500","0","1086","272"
"293",47115,9,45,4500,4500,4500,"42.6481373060645",28,22,0,3,3,6,1,0,"2","2","0","2",48,0,48,0,0,48,1,26,26,26,26,"268498","-2140","0","0","84882","0","181744","264486","347788.16","360331.16","12543","50760","398548.16","109010","74516","152143.16","80251.16","-2995","77256.16","12543","89799.16","747885","337081","884239","200727","0","6969","4910","34348","10487","6262","13128","46543","463","9911","34494","0","0","7764",0,"591","40","2783","0","0","4092","68"
"294",47116,9,45,4500,4500,4500,"42.6481373060645",28,22,0,3,3,5,1,1,"2","2.5","0.59","2.59",41,0,41,0,0,41,1,16,17,17,17,"513683","-10080","0","0","45915","0","470553","512217","594131.81","629313.81","35182","20240","614371.81","211163","192279","247238.81","81434.81","-35567","45867.81","26536","72407","1697274","178689","244393","1631570","1620","3823","0","63218","14122","4099","25801","77386","4199","36677","18884","1158","0","19769",0,"273","232","2217","17985","5414","35834","263"
"295",47479,6,46,4600,4600,4600,"180.522856924408",28,22,0,2,2,9,2,1,"1","1.53","0.53","1.53",11,0,11,0,0,11,0,9,9,9,9,"22792","2442","0","0","12272","890","0","18732","46282","47782","1500","0","46282","-22407","-30151","-15684","-25982","218","-25764","1500","-24264","77851","35437","66859","50844","0","88","0","5414","0","278","3881","13702","2332","4720","7744","2576","0","5367",0,"106","0","274","10326","2114","10","0"
"296",47598,8,15,1510,1500,1516,"75.3991346526384",28,1,0,2,1,10,1,0,"1.5","1.5","0","1.5",0,0,0,0,0,0,3,15,16,16,2,"105830","95012","0","0","0","0","0","106772","135741","135741","0","0","135741","25300","15340","42418","27682","-4362","23320","-15","23305","128874","39078","34930","133022","0","8248","11176","0","0","0","10131","12498","921","11463","9960","0","0","7203",0,"807","361","481","0","0","1342","3262"
"297",47599,7,28,2821,2800,2829,"15.5858005278493",28,1,0,0,0,8,1,0,"1","1","0","1",0,0,0,0,0,0,1,0,1,1,0,"24084","0","24084","0","0","0","0","24084","24106","24106","0","0","24106","11810","11810","11171","11171","22","11193","0","11193","29000","15455","43012","1443","0","0","0","0","0","0","66","2410","0","1466","0","0","0","1509",0,"0","120","519","0","0","0","0"
"298",47600,6,28,2821,2800,2829,"39.6640823005672",28,1,0,0,0,5,1,0,"1","1","0.75","1.75",0,0,0,0,0,0,0,1,1,1,0,"95045","0","95045","0","0","0","0","95045","95061","95061","0","0","95061","53285","52690","35722","30949","-40","30909","0","30909","14200","25413","26055","13558","0","16517","443","0","0","0","664","538","744","2785","595","0","0","3067",0,"11","0","1270","14106","1581","56","0"
"299",47601,9,47,4700,4700,4700,"49.1685240145516",28,1,0,3,2,6,1,0,"1","1","0","1",46,0,46,0,0,46,0,23,23,23,23,"177339","-832","0","0","52232","6450","124923","183254","243455","251993","8538","0","243455","26656","7048","66139","18068","-7227","10841","8538","19379","293615","277418","181411","392185","0","3526","1537","34279","29764","7342","14519","32880","1408","9862","19608","0","0","6359",0,"323","0","574","0","0","6154","1086"
"300",47602,7,28,2821,2800,2829,"15.5858005278493",28,1,0,2,2,7,1,1,"1","2","1","2",0,0,0,0,0,0,0,1,1,1,0,"138307","0","138551","0","0","0","0","138551","138584","140079","1495","0","138584","90493","89109","66308","52934","-1330","51604","1495","53099","47577","21287","32195","36669","0","21676","0","0","0","0","230","1444","438","1160","1384","239","0","2200",0,"1480","0","353","18572","2396","880","482"
"301",47603,8,47,4700,4700,4700,"18.1817739241124",28,1,0,3,2,8,1,0,"1","1","0","1",23,0,23,0,0,23,6,10,13,13,12,"65245","22167","0","-1030","25010","0","28178","74325","93922","93922","0","1002","94924","23993","17305","34223","20667","-3174","17493","0","17493","170604","86917","176994","80527","0","3378","5161","1083","810","402","4319","8657","2576","5429","6688","0","0","2993",0,"275","1954","280","0","0","356","2865"
"302",47604,8,28,2821,2800,2829,"11.2849963366777",28,1,0,3,2,4,1,1,"2","3","1","3",0,0,0,0,0,1,0,4,4,4,3,"160278","949","148903","0","-1087","1468","10500","159265","168371","171138","2767","0","168371","103205.24","101164.24","84856.24","42868.24","-854","42014.24","2767","44781.24","126500","74476","140098","60878","0","8836","324","4801","0","84","1031","29117","1304","5574","2041","0","7421","380",0,"43","0","492","21927","2920","885","0"
